1,110
1,116
1,112
1,122
1,099
1,143
1,123
1,104
1,109
1,104
1,109
1,115
1,112
1,118
1,138
1,112
1,137
1,096
1,114
1,127
1,118
1,129
1,120
1,128
1,111
1,113
1,112
1,122
1,128
1,116
1,092
1,116
1,127
1,115
1,114
1,130
1,122
1,118
1,121
1,134
1,117
1,102
1,145
1,113
1,113
1,119
1,140
1,100
1,118
1,119
1,137
1,098
1,125
1,121
1,134
1,112
1,110
1,122
1,111
1,127
