1,116
1,104
1,112
1,124
1,117
1,122
1,121
1,130
1,112
1,115
1,111
1,123
1,121
1,117
1,122
1,108
1,119
1,129
1,112
1,111
1,117
1,127
1,126
1,115
1,111
1,122
1,119
1,137
1,135
1,122
1,115
1,126
1,111
1,104
1,126
1,109
1,131
1,120
1,128
1,119
1,132
1,119
1,126
1,129
1,122
1,113
1,127
1,120
1,109
1,122
